,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,pred_salse
5926,222957,823,4,20/06/2013,593,1,1,0,0,6354.643333333333
5927,550810,53,5,06/09/2013,571,1,0,0,0,4879.41
5928,192323,369,6,21/06/2014,626,1,0,0,0,7167.522166666667
5929,242484,846,5,02/01/2015,822,1,0,0,1,7833.303333333333
5930,303303,486,1,22/12/2014,741,1,0,0,1,7662.33
5931,72795,543,6,29/06/2013,246,1,0,0,0,2417.95
5932,209200,840,2,18/02/2014,1222,1,1,0,0,9102.13
5933,618259,729,4,12/12/2013,984,1,0,0,0,8941.337476190476
5934,439338,862,5,26/07/2013,964,1,0,0,1,7284.735238095238
5935,613542,295,6,12/07/2014,670,1,0,0,0,4885.97
5936,123187,552,2,05/05/2015,816,1,1,0,0,9547.769666666667
5937,290543,278,7,29/09/2013,0,0,0,0,0,0.0
5938,635718,1114,2,04/11/2014,2979,1,1,0,0,21081.75
5939,463979,71,5,13/09/2013,954,1,1,0,0,13341.785
5940,463638,637,7,22/02/2015,0,0,0,0,0,0.0
5941,534752,685,4,04/04/2013,679,1,0,0,1,6858.81
5942,42816,1109,5,16/08/2013,558,1,1,0,1,6596.35
5943,549077,124,5,05/04/2013,620,1,0,0,1,4720.609666666666
5944,704551,1057,7,15/12/2013,0,0,0,0,0,0.0
5945,477859,148,2,14/10/2014,783,1,0,0,0,7671.0779999999995
5946,341280,945,7,10/03/2013,0,0,0,0,0,0.0
5947,476063,998,4,30/05/2013,0,0,1,a,1,0.0
5948,458012,40,6,14/02/2015,616,1,0,0,0,4383.358
5949,133161,453,6,11/05/2013,1194,1,0,0,0,9123.89
5950,245599,117,4,17/07/2014,500,1,1,0,1,4174.38
5951,599817,1094,3,21/08/2013,293,1,0,0,1,3333.526833333333
5952,162291,986,6,06/06/2015,581,1,0,0,0,4203.96
5953,160680,17,5,23/05/2014,756,1,1,0,0,7204.21
5954,627773,143,5,19/09/2014,751,1,1,0,0,8408.954
5955,670187,291,4,29/05/2014,0,0,0,a,0,0.0
5956,134772,302,7,31/05/2015,0,0,0,0,0,0.0
5957,251636,241,1,18/03/2013,888,1,1,0,0,9124.444
5958,86503,1018,7,01/02/2015,0,0,0,0,0,0.0
5959,26443,492,2,28/01/2014,930,1,0,0,0,5985.88
5960,617424,294,6,26/10/2013,383,1,0,0,0,2818.959166666666
5961,565104,353,6,28/12/2013,1056,1,0,0,0,3977.039166666667
5962,156106,74,2,25/11/2014,1010,1,1,0,0,7880.3026666666665
5963,126301,213,3,02/04/2014,630,1,1,0,0,7828.82
5964,57911,73,7,26/10/2014,0,0,0,0,0,0.0
5965,186079,1044,5,18/01/2013,776,1,0,0,0,5472.8
5966,252158,110,4,26/09/2013,643,1,1,0,0,5298.49
5967,647898,866,4,30/05/2013,0,0,1,a,0,0.0
5968,64429,677,6,22/02/2014,717,1,0,0,0,8525.924
5969,584552,295,4,01/01/2015,0,0,0,a,1,0.0
5970,693501,689,6,21/12/2013,915,1,0,0,0,8432.75
5971,70549,502,4,07/05/2015,1574,1,1,0,0,12214.212
5972,222968,51,2,24/09/2013,442,1,1,0,0,6304.63
5973,101518,15,2,04/02/2014,727,1,1,0,0,7653.793333333332
5974,290224,43,7,14/04/2013,0,0,0,0,0,0.0
5975,38002,1051,2,08/01/2013,1100,1,1,0,0,7926.72
5976,238913,841,4,12/06/2014,435,1,0,0,0,2933.7391666666676
5977,11239,79,7,10/11/2013,0,0,0,0,0,0.0
5978,122292,986,3,14/01/2015,674,1,1,0,0,5464.37
5979,569549,810,3,03/07/2013,512,1,1,0,0,6394.4
5980,484360,764,6,23/03/2013,128,1,0,0,0,998.1138333333334
5981,571708,235,2,04/11/2014,586,1,1,0,0,7526.333333333334
5982,296389,731,2,14/05/2013,1078,1,1,0,0,11853.44
5983,108776,520,1,25/05/2015,0,0,0,a,0,0.0
5984,163749,1026,2,25/11/2014,1427,1,1,0,0,11622.63
5985,397022,795,4,15/08/2013,471,1,1,0,1,4858.37
5986,184639,760,5,11/04/2014,1193,1,0,0,0,7024.81
5987,30551,52,3,04/03/2015,421,1,1,0,0,6866.26
5988,456551,643,2,03/09/2013,1005,1,0,0,0,7368.520833333334
5989,11315,72,7,27/10/2013,0,0,0,0,0,0.0
5990,454646,993,3,06/02/2013,787,1,1,0,1,8607.3825
5991,310184,933,3,15/05/2013,1026,1,1,0,0,7973.921666666666
5992,226257,469,3,08/04/2015,1390,1,0,0,1,10557.26
5993,517981,314,1,02/06/2014,846,1,1,0,0,9179.511666666665
5994,417193,93,5,28/06/2013,804,1,0,0,0,7139.2525
5995,650716,123,4,21/05/2015,903,1,1,0,1,7832.147333333334
5996,404303,901,5,03/01/2014,598,1,0,0,1,6206.13
5997,100798,645,1,21/10/2013,1575,1,1,0,0,13677.24
5998,171533,780,3,15/04/2015,798,1,1,0,0,7101.9
5999,116357,1095,4,31/07/2014,678,1,1,0,1,5121.93
6000,471545,436,1,16/06/2014,834,1,1,0,0,8125.304666666666
6001,312564,627,2,12/11/2013,416,1,0,0,0,3698.75
6002,202372,322,7,07/06/2015,0,0,0,0,0,0.0
6003,637943,405,4,09/04/2015,454,1,0,0,1,3654.5225
6004,685350,497,2,20/08/2013,1131,1,0,0,0,8253.07
6005,111729,242,2,22/10/2013,329,1,1,0,1,3608.9516666666664
6006,128226,303,1,23/09/2013,752,1,1,0,0,7334.538333333334
6007,63197,278,6,20/12/2014,786,1,0,0,0,6635.861666666668
6008,183825,266,6,14/06/2014,254,1,0,0,0,2197.649976190476
6009,406781,603,2,29/10/2013,803,1,0,0,1,5154.65
6010,443066,1102,5,20/03/2015,700,1,1,0,0,6918.738571428572
6011,473455,550,6,19/01/2013,497,1,0,0,0,5540.74
6012,523244,921,3,14/01/2015,1187,1,1,0,0,10307.89
6013,414341,28,5,15/08/2014,1202,1,0,0,1,9938.67
6014,663610,526,3,08/07/2015,1388,1,0,0,0,8757.97
6015,162440,823,4,25/12/2014,0,0,0,c,1,0.0
6016,373757,512,4,05/09/2013,1171,1,0,0,1,5555.9
6017,303933,90,2,31/03/2015,1167,1,1,0,1,10092.986666666668
6018,112566,926,6,22/11/2014,568,1,0,0,0,7017.881297619046
6019,452143,826,3,04/12/2013,885,1,1,0,0,9497.57
6020,480092,1028,5,06/06/2014,639,1,1,0,0,5633.2
6021,149736,473,7,17/02/2013,0,0,0,0,0,0.0
6022,429060,112,1,28/10/2013,731,1,0,0,0,5908.1
6023,237035,430,1,30/06/2014,850,1,1,0,0,11350.832333333334
6024,347012,696,1,21/07/2014,871,1,0,0,1,6261.918333333332
6025,183402,197,3,26/11/2014,1054,1,1,0,0,8715.259761904763
6026,145166,284,4,01/08/2013,479,1,1,0,1,6108.96
6027,526851,531,3,26/02/2014,544,1,0,0,0,4520.23
6028,192537,343,5,20/09/2013,674,1,0,0,0,6554.1305
6029,612403,709,6,31/05/2014,529,1,0,0,0,4688.59
6030,47949,18,3,02/10/2013,812,1,0,0,0,6905.22
6031,25740,861,5,12/07/2013,434,1,0,0,1,2910.9260000000004
6032,580974,194,6,28/02/2015,453,1,0,0,0,5411.44
6033,583625,564,7,14/07/2013,0,0,0,0,0,0.0
6034,261836,596,3,09/07/2014,665,1,0,0,1,3943.282
6035,278363,750,2,01/01/2013,0,0,0,a,1,0.0
6036,424244,347,5,19/06/2015,485,1,1,0,0,6723.521547619047
6037,210711,196,1,13/01/2014,661,1,0,0,0,4658.0616666666665
6038,170340,533,5,25/07/2014,986,1,0,0,0,9358.584666666668
6039,621867,887,6,19/01/2013,475,1,0,0,0,5153.4101666666675
6040,78622,294,6,02/05/2015,594,1,0,0,0,4341.219
6041,504156,691,3,25/12/2013,0,0,0,c,1,0.0
6042,510794,214,5,01/05/2015,0,0,1,a,0,0.0
6043,271731,827,6,11/10/2014,2031,1,0,0,0,15946.52
6044,280703,856,2,03/12/2013,1211,1,1,0,0,10496.8
6045,304709,1107,7,03/02/2013,0,0,0,0,0,0.0
6046,335143,51,1,16/09/2013,488,1,0,0,0,6334.731666666667
6047,367482,149,2,03/02/2015,476,1,1,0,0,5652.503976190475
6048,292163,848,6,20/12/2014,881,1,0,0,0,7919.19
6049,355101,809,4,13/02/2014,700,1,0,0,0,7574.528571428573
6050,504615,1099,1,28/01/2013,991,1,0,0,0,6916.635714285713
6051,360248,355,2,03/02/2015,1193,1,1,0,0,10171.39
6052,185694,675,4,11/04/2013,761,1,1,0,0,9720.3
6053,409123,340,7,16/11/2014,0,0,0,0,0,0.0
6054,46273,197,4,23/10/2014,836,1,1,0,1,6952.41
6055,265903,424,2,17/09/2013,604,1,0,0,0,4590.46
6056,90487,613,6,17/05/2014,974,1,0,0,0,6016.37
6057,380713,671,1,24/03/2014,592,1,0,0,0,5259.847
6058,430577,426,4,21/02/2013,619,1,1,0,0,5084.63
6059,388368,855,3,16/01/2013,455,1,0,0,0,4022.1883333333335
6060,11061,141,4,23/07/2015,577,1,0,0,0,4720.992666666667
6061,77071,551,1,21/04/2014,0,0,0,b,1,0.0
6062,592532,541,5,03/10/2014,0,0,1,a,0,0.0
6063,250498,1100,7,07/12/2014,0,0,0,0,0,0.0
6064,243375,203,5,31/10/2014,830,1,0,a,1,5830.308000000001
6065,642898,935,6,22/02/2014,328,1,0,0,0,3077.5533333333333
6066,156905,697,1,13/07/2015,1145,1,1,0,1,13051.66
6067,70496,848,3,31/07/2013,914,1,1,0,1,9082.52
6068,293490,255,1,11/02/2013,531,1,0,0,0,4529.251666666667
6069,474177,47,5,20/06/2014,891,1,1,0,0,6879.666666666665
6070,659996,489,7,17/02/2013,0,0,0,0,0,0.0
6071,579350,203,5,21/06/2013,749,1,1,0,0,5862.86
6072,498150,440,7,09/06/2013,0,0,0,0,0,0.0
6073,287569,33,7,27/04/2014,0,0,0,0,0,0.0
6074,379133,1007,4,31/10/2013,741,1,0,0,0,6112.0830000000005
6075,470513,725,5,03/01/2014,573,1,0,0,1,5507.159833333333
6076,273994,207,4,23/01/2014,1279,1,1,0,0,11245.35
6077,646881,161,5,13/03/2015,819,1,0,0,0,7399.951499999999
6078,608886,584,3,02/01/2013,399,1,0,0,1,4200.885833333334
6079,530727,39,2,12/03/2013,395,1,0,0,0,2469.7935
6080,197825,601,1,09/06/2014,0,0,0,a,0,0.0
6081,646259,230,5,18/04/2014,0,0,1,b,1,0.0
6082,458363,907,2,19/08/2014,946,1,1,0,1,7701.41
6083,318363,1052,4,11/09/2014,679,1,0,0,0,5958.3285
6084,173063,447,3,08/01/2014,620,1,1,0,0,5427.803333333333
6085,160318,990,4,11/09/2014,498,1,0,0,0,5038.74
6086,479750,284,5,14/06/2013,429,1,0,0,0,4835.101547619048
6087,24506,940,5,16/08/2013,905,1,1,0,1,9649.73
6088,366986,905,5,31/01/2014,1666,1,0,0,0,10906.46
6089,453930,889,3,14/01/2015,409,1,1,0,0,4877.03
6090,456150,882,1,18/08/2014,946,1,1,0,1,8448.79
6091,197794,780,7,06/07/2014,0,0,0,0,0,0.0
6092,295509,643,7,01/06/2014,0,0,0,0,0,0.0
6093,498394,707,3,29/10/2014,687,1,0,0,0,6086.2
6094,153859,860,6,06/12/2014,974,1,0,0,0,7221.866666666668
6095,539292,841,2,14/05/2013,482,1,1,0,0,3457.2
6096,640489,308,2,05/05/2015,928,1,1,0,0,9925.017000000002
6097,228632,446,3,27/02/2013,689,1,0,0,0,4776.313999999999
6098,618289,26,3,28/08/2013,554,1,1,0,0,7251.192833333335
6099,700702,978,1,18/11/2013,1257,1,1,0,0,10402.41
6100,549672,828,2,29/10/2013,587,1,0,0,0,4726.75
6101,3420,994,1,15/07/2013,667,1,1,0,0,7594.015
6102,234576,639,2,10/12/2013,530,1,0,0,0,5007.99
6103,332107,923,7,14/04/2013,0,0,0,0,0,0.0
6104,230859,639,7,24/08/2014,0,0,0,0,0,0.0
6105,409350,269,7,28/09/2014,0,0,0,0,0,0.0
6106,359813,575,2,23/04/2013,606,1,1,0,0,6748.740333333333
6107,625434,679,6,27/07/2013,729,1,0,0,0,6310.702500000001
6108,196026,847,4,16/07/2015,844,1,1,0,1,7731.67
6109,506010,74,7,23/02/2014,0,0,0,0,0,0.0
6110,388031,698,6,28/06/2014,1755,1,0,0,0,13851.355
6111,469874,799,6,13/12/2014,1022,1,0,0,0,11331.04
6112,575949,835,7,02/06/2013,0,0,0,0,0,0.0
6113,231999,120,1,21/01/2013,492,1,1,0,0,4387.5825
6114,423686,954,2,19/02/2013,922,1,1,0,0,7196.894333333334
6115,307158,42,1,30/03/2015,1549,1,1,0,1,15411.416666666668
6116,104085,441,1,17/03/2014,785,1,1,0,0,7640.711666666666
6117,171693,828,1,28/04/2014,776,1,1,0,0,7761.055
6118,490100,469,5,12/12/2014,1622,1,0,0,0,12587.361666666668
6119,239645,972,1,14/04/2014,618,1,1,0,1,6358.49
6120,6056,701,1,23/09/2013,716,1,1,0,0,7686.473000000001
6121,102738,904,6,11/07/2015,452,1,0,0,0,4997.048333333333
6122,417987,870,7,16/06/2013,0,0,0,0,0,0.0
6123,635200,1018,3,20/03/2013,1440,1,1,0,0,12776.79
6124,147081,142,1,25/03/2013,722,1,1,0,1,6697.11
6125,204867,106,5,20/03/2015,850,1,1,0,0,9261.33
6126,94393,715,7,26/05/2013,0,0,0,0,0,0.0
6127,498471,131,2,23/06/2015,492,1,0,0,0,4216.9839999999995
6128,377361,54,7,13/07/2014,0,0,0,0,0,0.0
6129,29493,348,1,16/09/2013,652,1,0,0,0,7333.253714285713
6130,28633,289,1,09/06/2014,0,0,0,a,0,0.0
6131,128105,110,7,01/09/2013,0,0,0,0,0,0.0
6132,306520,545,6,19/07/2014,658,1,0,0,0,6694.92
6133,65854,814,6,22/11/2014,540,1,0,0,0,5625.821
6134,371215,537,5,26/12/2014,0,0,0,c,1,0.0
6135,121452,744,7,28/04/2013,0,0,0,0,0,0.0
6136,556499,828,2,19/05/2015,661,1,1,0,1,5864.48
6137,609606,777,5,20/06/2014,485,1,1,0,1,5956.87
6138,270942,649,2,04/06/2013,428,1,1,0,0,4005.025714285714
6139,120082,633,5,09/05/2014,667,1,1,0,0,9434.33
6140,295005,39,4,30/07/2015,668,1,1,0,1,6165.926666666666
6141,60661,977,3,01/04/2015,485,1,1,0,1,4459.93
6142,560064,532,5,18/01/2013,1241,1,0,0,0,10708.149547619045
6143,364371,344,5,17/01/2014,893,1,0,0,0,6473.39
6144,629418,970,4,10/01/2013,497,1,1,0,1,4602.174452380952
6145,287959,216,6,02/02/2013,869,1,0,0,0,6792.063095238094
6146,693492,716,2,15/04/2014,530,1,1,0,1,6704.2
6147,426116,709,4,18/07/2013,1434,1,1,0,1,10959.6025
6148,681242,1042,3,15/04/2015,505,1,1,0,0,4108.322
6149,284825,829,6,25/04/2015,758,1,0,0,0,5559.99
6150,59734,663,6,11/07/2015,893,1,0,0,0,6895.641666666667
6151,274009,544,1,02/12/2013,3095,1,1,0,0,26465.34
6152,143355,444,4,02/05/2013,1519,1,1,0,0,12832.6
6153,305028,814,7,05/04/2015,0,0,0,0,0,0.0
6154,373147,191,1,18/02/2013,796,1,1,0,0,7938.68
6155,677528,200,7,28/04/2013,0,0,0,0,0,0.0
6156,637272,151,3,07/08/2013,544,1,0,0,1,4993.0653015873
6157,508484,607,7,14/04/2013,0,0,0,0,0,0.0
6158,151161,569,6,18/07/2015,428,1,0,0,0,3731.450142857143
6159,448724,910,6,01/02/2014,497,1,0,0,0,4377.640523809524
6160,299220,1004,5,30/05/2014,511,1,0,0,0,5535.876666666666
6161,635353,1086,1,09/09/2013,1391,1,1,0,0,14622.86
6162,84643,183,1,28/10/2013,678,1,0,0,1,5232.63
6163,659917,71,7,29/12/2013,0,0,0,0,0,0.0
6164,380484,48,6,24/08/2013,339,1,0,0,0,2923.958333333334
6165,254899,751,2,30/04/2013,754,1,1,0,0,5787.36
6166,130780,32,5,24/05/2013,393,1,0,0,1,3220.96
6167,487134,574,4,04/12/2014,737,1,1,0,0,11029.25
6168,265558,426,5,24/10/2014,619,1,1,0,0,5084.63
6169,283371,298,6,25/05/2013,657,1,0,0,0,7547.681666666667
6170,582312,663,3,04/09/2013,0,0,0,0,1,0.0
6171,280380,863,2,12/11/2013,909,1,0,0,0,6690.671238095238
6172,330796,69,2,09/04/2013,1305,1,1,0,0,11563.34
6173,72253,93,3,06/03/2013,701,1,1,0,0,7392.126666666667
6174,144614,1039,5,11/04/2014,912,1,0,0,0,6333.236666666668
6175,291591,305,6,03/01/2015,548,1,0,0,1,5504.35
6176,109635,970,3,02/07/2014,497,1,1,0,0,4539.866571428572
6177,208412,906,3,14/05/2014,1134,1,0,0,0,8723.796666666667
6178,666233,354,1,24/03/2014,606,1,0,0,0,6594.086285714286
6179,228643,191,7,19/07/2015,0,0,0,0,0,0.0
6180,421337,380,6,04/10/2014,1479,1,0,0,0,14648.07
6181,14878,152,5,17/04/2015,688,1,1,0,0,6617.245
6182,62540,967,7,07/07/2013,0,0,0,0,0,0.0
6183,633095,124,3,02/10/2013,583,1,0,0,0,4611.413
6184,304821,883,4,03/04/2014,540,1,1,0,0,5077.8672460317475
6185,451312,74,6,22/06/2013,662,1,0,0,0,4887.771333333332
6186,282113,103,6,27/12/2014,431,1,0,0,0,4484.076666666667
6187,54856,458,2,01/07/2014,713,1,1,0,0,8201.738666666666
6188,45038,789,3,08/10/2014,523,1,1,0,0,3767.8080000000004
6189,34221,369,3,21/01/2015,420,1,0,0,0,4495.79
6190,37762,563,4,25/07/2013,631,1,0,0,1,4681.43
6191,166842,131,1,06/01/2014,846,1,1,0,1,9089.386666666665
6192,86177,924,5,30/01/2015,330,1,1,0,0,3624.2475
6193,624453,301,1,24/03/2014,592,1,0,0,0,5102.868333333333
6194,352779,406,4,24/01/2013,342,1,1,0,0,4841.91
6195,184973,523,1,06/10/2014,1669,1,1,0,0,14293.88
6196,114367,114,7,13/10/2013,0,0,0,0,0,0.0
6197,303908,461,4,25/06/2015,378,1,0,0,0,3259.7233333333334
6198,340952,896,1,17/02/2014,1170,1,1,0,0,8212.287166666667
6199,184411,886,7,27/07/2014,0,0,0,0,0,0.0
6200,24723,35,6,18/04/2015,721,1,0,0,0,8502.990833333333
6201,310768,916,3,01/10/2014,772,1,1,0,0,6607.44
6202,645364,500,5,31/01/2014,415,1,0,0,0,5556.401666666667
6203,579240,379,2,21/10/2014,453,1,1,0,0,3724.8323333333333
6204,341831,281,2,21/05/2013,510,1,0,0,0,5550.568916666666
6205,73155,398,2,22/01/2013,625,1,1,0,0,6129.4744126984115
6206,155662,905,7,26/05/2013,0,0,0,0,0,0.0
6207,14307,556,3,23/01/2013,688,1,1,0,0,6229.2815
6208,25205,804,3,29/07/2015,488,1,1,0,0,5427.28
6209,492743,822,1,26/08/2013,873,1,1,0,0,11510.84
6210,86519,681,7,27/10/2013,0,0,0,0,0,0.0
6211,23051,703,2,07/04/2015,360,1,0,0,1,3115.43
6212,163119,534,5,29/05/2015,535,1,0,0,1,5853.022666666666
6213,27317,127,1,30/09/2013,702,1,0,0,0,5042.624500000001
6214,378582,506,1,03/06/2013,1212,1,1,0,0,12388.986
6215,100428,473,3,06/02/2013,606,1,1,0,0,5068.6106666666665
6216,5318,463,4,16/04/2015,952,1,1,0,0,6748.42
6217,426019,617,4,06/03/2014,628,1,1,0,0,7194.7025
6218,543812,50,5,04/01/2013,330,1,0,0,1,3535.7616666666663
6219,152411,788,6,10/08/2013,1369,1,0,0,0,14753.728333333334
6220,169524,80,4,07/11/2013,573,1,1,0,0,7321.3925
6221,591163,733,6,14/12/2013,3876,1,0,0,0,19195.19
6222,28188,1061,4,22/05/2014,549,1,1,0,0,7400.728333333333
6223,134134,103,5,10/05/2013,0,0,0,0,1,0.0
6224,533569,894,3,12/02/2014,945,1,0,0,0,6691.276333333333
6225,652552,1080,7,11/05/2014,0,0,0,0,0,0.0
6226,687963,604,3,04/02/2015,573,1,1,0,0,7912.95
6227,7601,218,2,03/02/2015,866,1,1,0,0,6825.518023809524
6228,238022,214,3,26/06/2013,523,1,0,0,0,6144.81
6229,342678,631,4,06/02/2014,649,1,1,0,0,6170.584
6230,23845,598,1,23/06/2014,753,1,0,0,0,5561.58
6231,280035,616,3,15/01/2014,682,1,0,0,0,6622.43
6232,509556,535,7,12/07/2015,0,0,0,0,0,0.0
6233,551902,808,7,23/03/2014,0,0,0,0,0,0.0
6234,174120,12,7,31/05/2015,0,0,0,0,0,0.0
6235,217917,615,4,15/08/2013,1177,1,1,0,1,9516.49
6236,12226,485,2,17/09/2013,391,1,0,0,0,4283.312916666667
6237,327792,2,7,04/08/2013,0,0,0,0,0,0.0
6238,606252,225,1,22/07/2013,539,1,0,0,1,4445.423333333333
6239,686227,1066,3,28/08/2013,1000,1,1,0,1,9518.956666666667
6240,281047,385,7,10/02/2013,0,0,0,0,0,0.0
6241,317261,701,5,08/05/2015,672,1,1,0,0,6527.301666666666
6242,100258,1020,1,27/07/2015,1060,1,1,0,1,8881.16
6243,590402,448,5,07/02/2014,812,1,1,0,0,8896.884333333333
6244,135442,54,5,29/03/2013,0,0,1,b,1,0.0
6245,377886,895,2,06/01/2015,0,0,1,a,0,0.0
6246,302574,150,2,18/02/2014,767,1,1,0,0,7931.133333333332
6247,646849,224,3,11/12/2013,426,1,0,0,0,5582.2525
6248,291162,1064,3,06/02/2013,1231,1,1,0,0,12604.4925
6249,483645,796,5,29/08/2014,696,1,0,0,0,7307.37
6250,597952,1095,2,30/04/2013,872,1,1,0,0,7722.9
6251,366482,502,4,06/11/2014,1630,1,1,0,0,12068.26
6252,132269,74,2,12/02/2013,851,1,0,0,0,5904.3
6253,103025,948,3,15/07/2015,2118,1,1,0,0,8901.17
6254,693442,520,6,28/06/2014,351,1,0,0,0,2895.123333333333
6255,196214,451,3,03/06/2015,572,1,1,0,0,7653.5085714285715
6256,209966,228,5,02/05/2014,764,1,1,0,0,9701.028
6257,437043,757,2,17/02/2015,547,1,1,0,0,6269.905
6258,593337,635,1,16/02/2015,859,1,1,0,0,9554.271714285713
6259,498240,700,3,08/04/2015,517,1,0,0,1,4167.566666666667
6260,255378,147,6,22/02/2014,898,1,0,0,0,7734.614761904762
6261,583658,944,7,01/03/2015,0,0,0,0,0,0.0
6262,375600,245,7,24/08/2014,0,0,0,0,1,0.0
6263,707425,134,2,08/07/2014,469,1,0,0,0,4361.789999999999
6264,278841,627,4,17/04/2014,781,1,1,0,1,8412.89
6265,452246,413,5,29/11/2013,1015,1,0,0,0,7686.81
6266,630996,713,1,06/01/2014,1518,1,1,0,1,13489.09
6267,409069,574,2,19/03/2013,724,1,1,0,0,9944.38
6268,414352,241,6,11/10/2014,765,1,0,0,0,7169.79
6269,391825,158,7,23/03/2014,0,0,0,0,0,0.0
6270,591209,608,3,06/02/2013,1044,1,1,0,1,10253.52
6271,691502,417,5,02/01/2015,665,1,0,0,1,6084.812
6272,271416,962,3,20/08/2014,946,1,1,0,0,7560.875
6273,685569,973,4,04/07/2013,824,1,1,0,0,6055.27
6274,511845,363,1,06/07/2015,1083,1,0,0,0,8460.34
6275,248165,985,2,23/09/2014,670,1,0,0,0,6134.43138888889
6276,120890,544,4,28/03/2013,2783,1,1,0,0,24344.934583333332
6277,641120,82,1,24/02/2014,808,1,0,0,0,8352.59
6278,417972,415,1,27/07/2015,632,1,1,0,1,8245.476
6279,708923,114,6,28/03/2015,610,1,0,0,0,5151.03
6280,343057,817,2,29/04/2014,3537,1,1,0,0,25542.6
6281,232538,693,5,02/08/2013,578,1,1,0,1,7783.6303333333335
6282,706971,159,4,09/01/2014,793,1,1,0,0,9559.37
6283,497857,1088,3,14/05/2014,419,1,0,0,0,3835.846666666667
6284,704864,482,6,10/05/2014,1134,1,0,0,0,9323.1425
6285,56150,179,4,27/03/2014,695,1,0,0,0,4839.6735
6286,584560,766,5,19/04/2013,487,1,0,0,0,5317.092833333333
6287,184203,810,5,19/07/2013,574,1,1,0,1,7603.58
6288,11218,987,7,05/05/2013,0,0,0,0,0,0.0
6289,146580,870,7,18/08/2013,0,0,0,0,0,0.0
6290,7200,883,5,30/08/2013,528,1,1,0,1,5222.1
6291,703221,331,2,07/04/2015,876,1,0,0,1,5904.2
6292,389341,357,7,20/07/2014,0,0,0,0,0,0.0
6293,126177,1036,6,03/08/2013,530,1,0,0,0,5732.795277777777
6294,82377,12,2,11/03/2014,780,1,0,0,0,5467.514666666666
6295,202240,631,1,23/12/2013,1147,1,0,0,1,9476.66
6296,87950,423,3,25/09/2013,1927,1,1,0,0,11578.69
6297,37517,448,2,02/04/2013,822,1,0,0,1,8081.08
6298,15950,888,2,12/02/2013,591,1,0,0,0,5966.08
6299,67961,958,1,05/05/2014,682,1,1,0,0,5450.918333333332
6300,95815,349,4,24/01/2013,0,0,1,0,0,0.0
6301,300392,970,2,14/07/2015,458,1,1,0,0,3914.2
6302,148357,122,1,03/03/2014,988,1,1,0,0,8645.17
6303,1141,572,1,23/02/2015,529,1,0,0,0,5576.123904761905
6304,334615,698,4,16/01/2014,1646,1,0,0,0,11980.52
6305,670598,41,6,28/06/2014,418,1,0,0,0,4972.511666666667
6306,115717,815,3,16/01/2013,698,1,0,0,0,7465.45
6307,188584,555,7,01/02/2015,0,0,0,0,0,0.0
6308,545729,121,7,05/10/2014,0,0,0,0,0,0.0
6309,231625,285,3,13/02/2013,367,1,0,0,0,3662.102166666666
6310,644266,852,5,15/08/2014,459,1,0,0,1,3394.5525
6311,379074,620,4,30/04/2015,946,1,1,0,0,9831.9675
6312,669299,1021,1,23/09/2013,1172,1,1,0,0,11357.54
6313,182234,88,5,16/05/2014,603,1,0,0,0,5320.841333333333
6314,71822,1086,6,09/05/2015,539,1,0,0,0,4473.91
6315,683251,705,5,20/09/2013,813,1,0,0,0,6094.15
6316,312168,1059,7,15/06/2014,0,0,0,0,0,0.0
6317,588632,679,6,13/04/2013,812,1,0,0,0,7208.59
6318,13091,468,1,01/06/2015,590,1,1,0,0,5683.34
6319,40076,178,4,23/07/2015,864,1,0,0,1,8366.24
6320,320246,75,2,20/01/2015,496,1,0,0,0,4066.7675
6321,306986,185,2,30/07/2013,591,1,1,0,1,8155.015000000001
6322,476414,403,4,25/07/2013,661,1,0,0,1,5999.05
6323,12892,652,7,12/07/2015,0,0,0,0,0,0.0
6324,627723,774,7,18/05/2014,0,0,0,0,0,0.0
6325,556095,737,7,07/07/2013,0,0,0,0,0,0.0
6326,326231,562,3,11/12/2013,3241,1,0,0,0,17885.39833333333
6327,331065,392,5,28/06/2013,625,1,0,0,0,5771.68
6328,627164,375,3,30/07/2014,830,1,1,0,1,10125.9
6329,501125,726,7,29/06/2014,0,0,0,0,0,0.0
6330,437243,827,3,07/01/2015,1241,1,1,0,0,10128.27
6331,638815,905,3,12/11/2014,1049,1,1,0,0,7836.51
6332,449262,681,2,05/02/2013,390,1,1,0,0,2565.24
6333,80542,880,2,05/03/2013,857,1,1,0,0,8237.613333333333
6334,371457,300,4,09/04/2015,861,1,0,0,1,6577.255999999999
6335,291798,1003,7,01/03/2015,0,0,0,0,0,0.0
6336,450428,24,1,12/08/2013,1110,1,1,0,1,11575.6575
6337,292952,776,4,20/02/2014,525,1,1,0,0,4940.9416666666675
6338,210495,836,5,14/02/2014,722,1,0,0,0,5542.008666666667
6339,557129,837,1,03/11/2014,724,1,1,0,0,5743.951666666668
6340,215021,627,7,10/11/2013,0,0,0,0,0,0.0
6341,395776,648,3,10/04/2013,676,1,1,0,0,7634.559166666668
6342,669757,1113,1,23/03/2015,703,1,0,0,0,6276.64
6343,34204,792,4,08/01/2015,709,1,1,0,0,8125.39
6344,25283,816,7,05/10/2014,0,0,0,0,0,0.0
6345,278861,681,7,24/11/2013,0,0,0,0,0,0.0
6346,625705,585,6,03/01/2015,599,1,0,0,0,3525.15
